Entrez_ID	hgnc_symbol	logFC	P.Value	adj.P.Val
645212	EIF3J-DT	0.7350804423966517	0.013153560582438979	0.02473177713711912
51460	SFMBT1	0.575540414286694	0.01316773932002485	0.024755414217248865
6289	SAA2	-0.6061434551396294	0.013182437514449297	0.02478002198950734
7920	ABHD16A	0.3799246394893512	0.013191329235694637	0.024793574163572935
391059	FRRS1	-0.4777650606118229	0.01319286671453024	0.024793574163572935
130752	MDH1B	0.4527621955902861	0.01319569200136497	0.02479585804209638
128674	PROKR2	-0.5694903149038693	0.013202097052149751	0.02480486723193343
147808	ZNF784	0.6489236850762197	0.01320692570950699	0.024810912765566864
148266	ZNF569	0.7303306753270391	0.013211294967749195	0.02481609388929203
10657	KHDRBS1	0.3344599063479805	0.01322302442527284	0.024835097460198415
5430	POLR2A	0.7230346260864842	0.013225539909496313	0.024836793091836694
221154	MICU2	0.38589674790800643	0.013234208138358412	0.024850041397080944
3293	HSD17B3	0.7132308588683518	0.013249715749110632	0.024876127301237696
25782	RAB3GAP2	0.3260204842681418	0.013252192289962602	0.024877744204987083
9685	CLINT1	-0.2831814579581966	0.01327207389482179	0.024912030475825766
283316	CD163L1	1.0217313980684546	0.013293146320705869	0.024948543320154896
8755	ADAM6	-0.41519843832374814	0.013302124327576133	0.024962351257341295
64783	RBM15	0.5624471375713256	0.013313449553154666	0.024980560010737698
88455	ANKRD13A	0.6213918637513522	0.013339800612755297	0.02502695446912466
728613	NA	0.3814573286138181	0.013352575694138715	0.025047870677884332
341567	H1-7	-0.4313094164306577	0.01337173721377008	0.025080760544303127
85442	KNDC1	-0.4030026769438413	0.013375128006106643	0.02508406556527623
11178	LZTS1	0.8566389661869316	0.013389265143280019	0.025107521304231776
6297	SALL2	0.5298034724775267	0.01339806621377959	0.02512062042857992
6294	SAFB	0.4790028202796641	0.013399512812205965	0.02512062042857992
535	ATP6V0A1	0.599843993982704	0.013404313162006555	0.025125276689285544
388468	POTEC	-0.3417073385220908	0.013406347275630556	0.025125276689285544
349114	NA	-0.7299164178475213	0.013406890710508967	0.025125276689285544
2178	FANCE	0.6938086876781959	0.013471284446868275	0.02524288256067871
10289	EIF1B	0.39009811044717146	0.013473972463681684	0.025243738448487592
56155	TEX14	0.7650654024591814	0.013475019400364684	0.025243738448487592
9569	GTF2IRD1	0.43069869375750613	0.013496414310497522	0.02528074395475217
2668	GDNF	-0.42884149130740923	0.013522753865913142	0.025327001372847904
6154	RPL26	-0.8340792328312698	0.013532995881438019	0.025343101844604442
127795	C1orf87	1.4660727362924986	0.013552850151881688	0.025377196983480836
26773	SNORD4A	-0.6420032904297157	0.013560110284957683	0.025387704655802732
56341	PRMT8	0.6326318705590674	0.013563332434702143	0.025390650641406064
100128881	VPS9D1-AS1	-0.6698814776231075	0.013601622500500923	0.02545923530994345
10640	EXOC5	0.43308790418460763	0.013606706106068945	0.025465655698088202
940	CD28	0.42162797281830766	0.013608631142593603	0.02546616381860074
90135	BTBD6	-0.7961217206600981	0.013610884333668307	0.02546728582466597
3836	KPNA1	-0.3696629891714185	0.013634439460897992	0.02550826070666788
645683		-0.28927671442697545	0.013671272415103452	0.025574063702782493
3106	HLA-B	-0.8389706797123431	0.013679741688882514	0.025586798852377895
7768	ZNF225	0.6110307094958607	0.013687634630961615	0.025598453060284132
9185	REPS2	0.5199400180246947	0.013704939198262111	0.025627703811611797
7538	ZFP36	-1.6927049706237973	0.013706834262772676	0.02562813578741799
151790	WDR49	-0.3347251890909311	0.013727148867755072	0.025663003121181825
254863	TMEM256	-0.43710033467313103	0.013729992093117585	0.025665203086066745
595100	SNORD18C	-0.7753798092630175	0.013738885666125114	0.02567650218058495
644150	WIPF3	-0.5696161946095675	0.013739371110330537	0.02567650218058495
401105		-0.7250533769206768	0.013745423084989394	0.025684695575336283
29107	NXT1	0.40736768941164847	0.013755093997750727	0.025699648508960202
222068	TMED4	-0.42105056944217445	0.013758775072166758	0.025703407919267375
56895	AGPAT4	-0.7362634584307326	0.013772371480673274	0.025725687468022933
3084	NRG1	-0.5011080460032176	0.013780226755670161	0.025737238935735648
27086	FOXP1	-0.4305125159706522	0.013809337944597157	0.025788482318993673
5443	POMC	-1.013825062481545	0.013822264212445735	0.025809492135775554
51338	MS4A4A	0.8643211857883752	0.013838490437360063	0.025836657925297896
84838	ZNF496	-0.43729820592284785	0.01385014836693324	0.025852870491579652
1447	CSN2	1.35802921243996	0.013850531421727402	0.025852870491579652
57057	TBX20	-0.48279479053051144	0.013868070738819356	0.0258824718187781
100507203	SMLR1	-0.4607656418985684	0.01387682142384947	0.025895034893096087
93659	CGB5	-0.46654960213586616	0.013878164924850018	0.025895034893096087
4160	MC4R	-0.40638720609167667	0.013881777236266353	0.02589863733685501
144699	FBXL14	-0.4641845580095625	0.013895872200836455	0.025921793576196978
6870	TACR3	-0.4078199503096922	0.013903916502229236	0.025933658477756142
374739	SPMIP8	0.6669575445193621	0.01391008355160192	0.025942019469389826
1837	DTNA	0.6022291712522954	0.013923973527725429	0.025964779791802797
10819	NA	-0.5784694024756396	0.013932774480700637	0.025978045977877787
140578	CHODL	0.5054258881928204	0.013943735566038713	0.025995336091582402
116983	ACAP3	0.4303434080104509	0.013955837325865006	0.026014748324333932
22827	PUF60	-0.3491956296538188	0.013965243374775116	0.026029131455271883
79650	USB1	0.4067743333185625	0.01397212970097891	0.02603640409582099
83540	NUF2	0.8325560518229835	0.013972526449708492	0.02603640409582099
6199	RPS6KB2	-0.4604849649288756	0.014002634882583432	0.026089351539640385
55716	LMBR1L	0.559172884466479	0.014011609036241403	0.02610291408820054
79132	DHX58	0.8514298081409439	0.014016313400912353	0.026108519918656405
9648	GCC2	0.5374079086492927	0.014041431726999965	0.026152145365525032
9270	ITGB1BP1	0.7334390580169856	0.01405718183774414	0.026178314085017838
54584	GNB1L	0.6498850344148783	0.014060531262946747	0.026181385803487226
122773	KLHDC1	0.5023900412487405	0.01407236938964927	0.026197930652809908
56891	LGALS14	-0.5409260804577318	0.014072818667014894	0.026197930652809908
5204	PFDN5	0.3452363544552721	0.014079382422253029	0.02620567318613461
26123	TCTN3	-0.34947743255730757	0.014080380859376917	0.02620567318613461
755	CFAP410	-0.5901417569763581	0.014091926055899512	0.026223991443560704
55003	PAK1IP1	0.47694368887194294	0.014097088551183551	0.026230428993207426
728175	NA	0.4721338112523652	0.014122969869270776	0.02627541180920986
1551	CYP3A7	0.8979180775010116	0.014127221472834168	0.02628014710751528
57590	WDFY1	-0.29353876294302594	0.014152329749811381	0.02632367517836293
727758		0.5967126236317668	0.01415465701552984	0.026324824622168227
9134	CCNE2	0.5995855577188784	0.014180630010761372	0.026369944795428146
100128675	HPN-AS1	0.31374181391967415	0.014200796138880657	0.026404257072908485
80723	SLC35G2	0.771305093109989	0.014245976658632316	0.02648506597291119
10342	TFG	-0.35298905937882274	0.01424870261359871	0.026486936505978723
3785	KCNQ2	-0.3969398542793625	0.014275224391058165	0.026533035342346946
338755	OR2AG2	-0.5510241693693523	0.014278687145740812	0.0265362689431102
55603	TENT5A	-0.8307850001967161	0.014283419292553326	0.026541860584533516
5859	QARS1	-0.30074115977624594	0.01428774078436458	0.02654668787791035
3739	KCNA4	1.5046060703815378	0.014330008911532133	0.02662201052430716
391013	PLA2G2C	0.8681032818293408	0.014338846252674849	0.026635215430882323
23164	MPRIP	0.44749826598004283	0.014369098621497812	0.026688191976566307
123591	TMEM266	1.1558281361565106	0.014376282929596813	0.02669831585659237
344887		0.4076839461253199	0.014388231773362712	0.026717284487769364
9131	AIFM1	-0.29077342513850546	0.014402297080177687	0.026740178099073728
170961	ANKRD24	-0.6386000593765457	0.01441907173887168	0.026768095931818073
22841	RAB11FIP2	0.5803192882218831	0.014445488857426261	0.026813905495145455
51292	GMPR2	0.39127283329744245	0.014450083087144705	0.02681920096711444
338321	NLRP9	-0.6266955402257475	0.014466150758746936	0.026845787183451205
54555	DDX49	-0.49073459849558176	0.014477844668330095	0.02686425129360865
6013	RLN1	0.7828226378467829	0.014482234190109496	0.026869158988299766
129804	FBLN7	-0.7118326438659679	0.014502786583036968	0.026904049164701557
5507	PPP1R3C	-1.3916540921085687	0.014508935552540094	0.026912214433899795
22908	SACM1L	0.527471824789993	0.014521407140718912	0.026932103970882942
284348	LYPD5	-0.5177200885508677	0.014556855287905885	0.02699459702456816
11059	WWP1	0.3808186110906906	0.014559360676634539	0.02699495198100485
27177	IL36B	-0.45982503841643485	0.014560552308694715	0.02699495198100485
6352	CCL5	-1.0535776917118902	0.014562488806902509	0.02699529250302185
57157	PHTF2	0.6206459952735308	0.014643985073183227	0.027143099544120218
5905	RANGAP1	-0.43820035240280397	0.014648659130942177	0.02714849570103977
159296	NKX2-3	0.8531369461772522	0.014653132565981001	0.027153518788193165
1070	CETN3	0.8982210574630507	0.014658086045209524	0.027159430122987473
51284	TLR7	0.8733124155169083	0.014668758310613459	0.027175934890142896
80208	SPG11	0.33430382209227005	0.01468284076668506	0.027198752784185303
835	CASP2	0.4484828264576528	0.014691921489009607	0.027212301004478287
29118	DDX25	0.8917637757802419	0.014696710895028118	0.027217898568341517
83987	CCDC8	-0.5960712768741949	0.014700485514269777	0.02722161565531668
29935	RPA4	1.0575810003387076	0.014722907853599103	0.027259858602221663
114799	ESCO1	0.4623286184302078	0.014745837218354848	0.027299031013328888
84734	FAM167B	0.30678596152952853	0.014752373395941954	0.027307848878714184
4438	MSH4	-0.5859467583210503	0.01476612735861403	0.02732725160330696
2806	GOT2	0.3982380581254841	0.014766403989527986	0.02732725160330696
729440	CCDC61	0.45037533889439363	0.014775013210579264	0.027339898889358553
4126	MANBA	-0.38557041140629345	0.014787697686683721	0.027359556085517704
168451	THAP5	-0.32568461072065613	0.014789189300171087	0.027359556085517704
3237	HOXD11	-0.7446183358661029	0.014801332320922638	0.027378731572727546
391712	TRIM61	1.0720138563800905	0.014818358047734093	0.02740693314436805
404636	DENND10	0.42481507376716543	0.014820191314900661	0.027407032473677363
7307	U2AF1	-0.45059453163404584	0.01483025710835987	0.027422354391385562
56904	SH3GLB2	-0.48166867354837173	0.014853146916668815	0.027461382432607012
84787	KMT5C	-0.5396405141354865	0.014867410193157501	0.027484453773234746
116412	ZNF837	0.5525190011103485	0.014871507974969646	0.02748872951542337
132724	TMPRSS11B	0.5745618722294106	0.014928924472440284	0.027591547557908654
81850	KRTAP1-3	0.46375539115674513	0.014947909762608257	0.027623321124781587
5610	EIF2AK2	0.684965281530177	0.014964190868365063	0.027650090409560926
4093	SMAD9	0.6419313077632465	0.014972344885232504	0.027661838241058757
100507632	LINC00968	-0.4530286719347929	0.01498131157529574	0.027675084511350572
9953	HS3ST3B1	-0.320724270610774	0.014984244327535463	0.027677182404458343
4069	LYZ	-2.4458955992395133	0.014991398967246413	0.02768707704695551
285367	RPUSD3	0.5633141991960677	0.015001883375069528	0.027703118208566642
2624	GATA2	-0.6137070591402782	0.015018176190145957	0.027729880290665136
57463	AMIGO1	-0.45404145696081244	0.015027513631846224	0.02774379494654324
1606	DGKA	0.5025327330319227	0.015063773759343329	0.027807404970351987
150946	GAREM2	-0.5128272071901794	0.015083370365288465	0.027840242928548375
285126	DNAJC5G	-0.5450501709146423	0.015106074702663794	0.027878808447660285
143678	FREY1	0.31102297115137656	0.015114008163166588	0.027890107802651404
653149	NBPF6	-0.6207342321453497	0.015138574142878752	0.02793209301239675
3903	LAIR1	0.5478956121139298	0.015198032735936265	0.028038440604474652
142940	TRUB1	1.0884828626242857	0.015200932317885418	0.028040431025003393
56098	PCDHGC4	-0.3372045879675598	0.015214731813313169	0.028062525108603128
54437	SEMA5B	-0.6161440676889232	0.015236494170088908	0.028099299091550622
4857	NOVA1	0.42932021529662023	0.015240514038282794	0.028103347306464715
2983	GUCY1B1	-0.8123481877978262	0.01525787164700016	0.028131986260678733
57700	FHIP2A	0.27277197932332164	0.015348197153715135	0.02829513818103505
1477	CSTF1	0.2924624219361327	0.015369269060894248	0.028330593992439534
8620	NPFF	0.4322271683536396	0.01540893458062072	0.0284003113303183
23082	PPRC1	-0.7059853845801776	0.015419405000322243	0.028412226553863502
22836	RHOBTB3	-2.7615282090710416	0.015419897275560956	0.028412226553863502
26227	PHGDH	0.5124904891040067	0.015420933820124992	0.028412226553863502
8841	HDAC3	-0.2867373054648379	0.015437991813913757	0.028440252622737534
3783	KCNN4	1.008950008602639	0.015460562152030446	0.028478425750917465
54332	GDAP1	0.40535616564383137	0.01547775214080675	0.028506680306214397
9191	DEDD	0.29369446146225897	0.015494354375175315	0.02853384571709614
9329	GTF3C4	0.4548923711110211	0.015548071792482972	0.028629346446201607
93974	ATP5IF1	-0.3984468526106433	0.015560026445534022	0.028647933925603046
56913	C1GALT1	0.7477947264200662	0.015570279266274118	0.02866338405210228
6232	RPS27	-0.48105122387309507	0.015612367856053033	0.028737430064667474
5348	FXYD1	-0.5178836414386243	0.01562838243127859	0.028763470103265004
6711	SPTBN1	0.6657008260750059	0.015655900151557267	0.02881067250975427
7629	ZNF76	0.35493639203290606	0.015661301330892042	0.02881716867348487
100887750		0.5396074268838795	0.015725467363301795	0.028931779101924612
133690	CAPSL	-0.5387351427371421	0.01573759710275378	0.02895063700185272
4814	NINJ1	-0.5731445735665126	0.015755427684689488	0.028979976325319814
9719	ADAMTSL2	1.1902565034771424	0.01575921584971058	0.028983482601073876
9218	VAPA	0.5950330033106113	0.015829254126679616	0.029108817051342422
10951	CBX1	0.8531400271761385	0.01583259525728687	0.029111485142965028
161514	TBC1D21	0.5371828405905497	0.01584585170538423	0.02913238177326281
319139	SNORD56B	-0.4589110285349589	0.015853599342509253	0.02914314675029661
9535	GMFG	0.9463543240561858	0.015863787982535137	0.029158395837095553
348995	NUP43	0.3780337778761016	0.01587273177300216	0.029171353464917213
63941	NECAB3	-0.6100307618648095	0.01588596709896911	0.029192194164326845
50604	IL20	-0.5299078875907925	0.015898709282006995	0.029212123795298226
5156	PDGFRA	-1.3625287935245254	0.015906089040933286	0.029222196984303176
115111	SLC26A7	-0.502374623631999	0.015909314021313604	0.029222345264199673
9644	SH3PXD2A	0.9499646554081451	0.015910449851914848	0.029222345264199673
1487	CTBP1	-0.3221156364653819	0.015912397940940178	0.029222345264199673
3553	IL1B	-1.5518815563521082	0.01591375947866	0.029222345264199673
84919	PPP1R15B	-1.273897278433056	0.01591795697365069	0.029226568353742755
6526	SLC5A3	0.5004156202190524	0.0159403728784102	0.02926423682207599
23528	ZNF281	0.49464783244705934	0.015972976939901986	0.029320598075259892
645922	NA	-0.33183289984155273	0.01599140511606455	0.029350143124744425
51218	GLRX5	-0.2863248507105425	0.015993832964820983	0.029350143124744425
166378	AFG2A	0.44286728971289957	0.01599478938029868	0.029350143124744425
79827	CLMP	-0.9652631864462444	0.015998751299766904	0.029353915745497988
152815	THAP6	0.7207216158508931	0.0160259365911791	0.029400291773764065
113402	SFT2D1	-0.4667393981748784	0.0160382623723131	0.02941720017282519
347862	GATD1	0.3739869431542333	0.016039557653846126	0.02941720017282519
4238	MFAP3	0.4455720329085908	0.01604088351739406	0.02941720017282519
339855	KY	0.576887788023825	0.016071256935273604	0.029469392553893175
153733	CCDC112	0.5382999057523481	0.01608571066048969	0.029492384509785922
79862	ZNF669	0.4910153440437872	0.016104353494028292	0.02952305060844301
7319	UBE2A	0.498857252308083	0.016127074263372197	0.02956118432875449
10327	AKR1A1	-0.4745389668117106	0.016133263724541616	0.029569010427426566
2702	GJA5	-0.452054710945208	0.01614417187239475	0.02958205595519778
10163	WASF2	-0.5349428957483315	0.016144223122098393	0.02958205595519778
50840	TAS2R14	0.4147896183422528	0.01616607606495961	0.029618574527295136
5297	PI4KA	0.5557602578745708	0.016177096823193023	0.029635240653502527
7869	SEMA3B	-1.0973553260739415	0.016183669302161998	0.02964375486710239
400654	LINC01538	-0.6474858273036022	0.016194871678937423	0.029660746667536597
27301	APEX2	0.4948906029961755	0.0161986835067772	0.029664200319604712
5058	PAK1	-1.2170218949481484	0.016240414454652102	0.029737085128533708
727957	MROH1	0.41503321232350743	0.01628213776618889	0.029809938627802554
442918	MIR373	-0.7395199321321257	0.016295417509755647	0.029830705463894772
5747	PTK2	-0.4239028235266531	0.01629993600369653	0.029835430757419807
3431	SP110	-0.5264086070093814	0.016313729719447636	0.029857130292241598
2158	F9	-0.5778155928515485	0.01633217498722026	0.029885494898094833
79974	CPED1	-0.7879290520426823	0.01633310892521682	0.029885494898094833
5515	PPP2CA	0.26326261603975176	0.01634066177341935	0.02989576288577232
51252	FAM178B	0.8137129455894803	0.016358868414935022	0.029925517574345445
8925	HERC1	-0.45745516944599096	0.01638976897212326	0.02997848360328626
56147	PCDHA1	-0.5889670293837863	0.016403541845259977	0.030000112570816875
51647	CIAO2B	0.3292492235009483	0.01641222209503849	0.030012423710008052
64859	NABP1	-0.8585302597906086	0.016418766279297448	0.030020826245691558
55663	ZNF446	-0.38812433951412473	0.016422198591033325	0.03002353757128493
492	ATP2B3	0.33196135413314565	0.016450171438443635	0.030071108643735363
84288	EFCAB2	1.2003453290080612	0.016468427893875308	0.030100908852785855
79725	THAP9	1.03011783144255	0.016473646299327998	0.030105867724782145
644554	NA	0.38680163330223305	0.016475050528177645	0.030105867724782145
79258	MMEL1	0.6572897509814721	0.01648511603712286	0.03012068716190879
83938	LRMDA	-0.4421193117919948	0.016503516271682665	0.030147734603844144
5500	PPP1CB	-0.54986049564316275	0.01650383419550743	0.030147734603844144
200316	APOBEC3F	0.4745082699834615	0.01650948734561649	0.03015448465486712
25806	VAX2	-0.5652756004734245	0.016518239610573308	0.03016689294941771
79050	NOC4L	-0.3714003619938451	0.016521027259733333	0.030168406548156633
3791	KDR	0.6861745316909413	0.016534593873463174	0.030189600503284685
219464	OR5T2	-0.40988212581036176	0.0165402883335855	0.030194007094360254
3984	LIMK1	0.6532549348448908	0.016540928371866596	0.030194007094360254
150372	NFAM1	0.45958730984610074	0.016546514023075356	0.030200623663117276
6478	SIAH2	-0.7201055859755918	0.016566132037135518	0.03023284743499515
26000	TBC1D10B	0.46223929355887083	0.016568324635839234	0.030233266317127968
154288	KHDC3L	0.5562525420755993	0.01657491702711445	0.03023544698958075
56521	DNAJC12	0.6400693972668297	0.016575295523499463	0.03023544698958075
56270	WDR45B	0.3775005385249166	0.016575409319721464	0.03023544698958075
1387	CREBBP	-0.516860284046258	0.016578900202771536	0.030238233304462864
3931	LCAT	-0.5917411036487019	0.016582828236728565	0.030241816183997232
8509	NDST2	0.478199131398898	0.016589244976062054	0.03024854645494712
54801	HAUS6	0.5492290086487825	0.016591815471264138	0.03024854645494712
7410	VAV2	-0.6328107710053148	0.01659241091171958	0.03024854645494712
51564	HDAC7	0.3842162562075906	0.01659948136384866	0.030257854478001323
25979	DHRS7B	-0.3788748744072752	0.01665987477776971	0.030364346917447493
9478	CABP1	-0.4345774283047197	0.016668124363176592	0.030375787873302886
2972	BRF1	-0.43105669020865633	0.01667991265632506	0.030393674256987958
2790	GNG10	0.7887329379034416	0.016701052902398504	0.030428595262018143
11168	PSIP1	0.5681214717032095	0.016709466474446773	0.030440323299379554
121275	OR10AD1	-0.5740742916863688	0.016726992349807436	0.030466649202996368
51290	ERGIC2	-0.6144377451361862	0.016729420829179383	0.030466649202996368
677833	SNORA54	0.4996297549396207	0.016729852107638485	0.030466649202996368
56992	KIF15	0.5958974145077374	0.016738957996679953	0.030479627820627565
100190939	NA	0.7766216018360401	0.01674238867605854	0.030482270717576258
29882	ANAPC2	0.3429769885416274	0.016767521944739697	0.030524421450465255
54090	NA	-0.2506308971954265	0.01677865415220558	0.03053786790332018
123720	WHAMM	0.43640980188974066	0.01677887398207229	0.03053786790332018
3269	HRH1	-0.6245858450850106	0.016792537572950236	0.030559124561149308
4634	MYL3	0.9892179074556058	0.016816153337179025	0.030598485059770104
84465	MEGF11	-0.4679374913806047	0.016835957643092002	0.030630901791052562
90271	OLMALINC	-0.5854581185072156	0.01685879707442742	0.0306688322399311
116461	TSEN15	0.5836632439345628	0.016871864679915426	0.030688513263489845
494119	SPANXN2	-0.40171720488349916	0.016874791714924276	0.030688513263489845
10814	CPLX2	-0.3928144781073817	0.01687559371654409	0.030688513263489845
1909	EDNRA	1.3256905703817559	0.016878991961178678	0.030691069090214025
5724	PTAFR	-0.6322902544489963	0.01689600287194202	0.030718373300764847
4811	NID1	-0.50028009132782	0.016898669321644445	0.03071959469105832
7179	TPTE	1.9582935562647563	0.01690222370153759	0.030722429744763413
5902	RANBP1	0.4156302102285494	0.016929097230446985	0.03076764532052325
7873	MANF	-0.48105071157278445	0.016942623178673358	0.030788594640088304
3772	KCNJ15	-1.0427080171527816	0.01695204563350349	0.0308020829166573
340419	RSPO2	2.551336378980711	0.01696990761776699	0.03083090093443782
84248	FYTTD1	-0.38599564767527816	0.016982642547925874	0.030850398428946258
8013	NR4A3	-0.6729527419491221	0.017041282780484432	0.030953272331907148
150726	FBXO41	0.45554028336813346	0.017061094356105384	0.030985603087073
54985	HCFC1R1	-0.4940402941747841	0.017067106432683943	0.03099286713474418
5929	RBBP5	0.3482135551905614	0.01708490265235037	0.03102152626135912
23291	FBXW11	0.3655837085402389	0.017094384706080705	0.031035084151638446
55351	STK32B	1.5091027587593597	0.017097049568520522	0.031036263602638444
8368	H4C13	-0.34143989181187084	0.017145158844385215	0.031119928268989593
388536	ZNF790	0.5847867164254055	0.017165383865255558	0.0311529668758898
83440	ADPGK	-0.42105214691274817	0.01720437428652513	0.03122005047564199
1819	DRG2	0.37446193841812203	0.017206578874887853	0.03122037243781195
8226	PUDP	0.7490084394754	0.01722189544941718	0.031244482485154202
27089	UQCRQ	0.339398526957325	0.017242052881951547	0.031277368249109046
55256	ADI1	0.9322629277192984	0.01725317327792537	0.03129385486436564
64981	MRPL34	0.5271373011052507	0.017271580028434028	0.03132355205109662
56125	PCDHB11	-0.4261541286850834	0.017278122924450065	0.031331728618798474
51078	THAP4	-0.32518813527654356	0.01731012419313649	0.031386063421061344
695	BTK	1.22674945225896	0.01734440353770568	0.031444515466063
338339	CLEC4D	0.8727750058310448	0.0173562307266913	0.03146036258011139
201633	TIGIT	0.360830425379425	0.017358254279059463	0.03146036258011139
3236	HOXD10	-0.41793298888697716	0.017359272852787908	0.03146036258011139
5509	PPP1R3D	0.46303991002198597	0.017366537093688992	0.03146982442403861
202333	CMYA5	1.1299614586153517	0.01744139804285477	0.03160176132447133
92737	DNER	3.002520735187403	0.01746277712751189	0.031636775737067475
10980	COPS6	0.4237410337854097	0.017465170043933664	0.03163738930211978
166793	ZBTB49	0.6172155373224122	0.017493397223049857	0.03168479485266269
6143	RPL19	-0.26903154106605953	0.017533615377798954	0.031753905272046294
377677	CA13	-0.5404933947071431	0.01754788200918671	0.03177600597571835
8526	DGKE	-0.4035495569293559	0.017595625076828877	0.03185871406163197
9446	GSTO1	0.5109364773000564	0.01760986165004757	0.03187969245564422
2286	FKBP2	-0.39559627326204083	0.017611351432544706	0.03187969245564422
427	ASAH1	0.4392182496529573	0.017637206418142464	0.03192274251331673
10559	SLC35A1	0.4211242317303707	0.017640868830281636	0.031925619371935075
81671	VMP1	-0.4475321039449849	0.01767208841235106	0.031978361372179374
1175	AP2S1	0.37055019510879816	0.017676012351001226	0.031981489581196225
9755	TBKBP1	0.49624358313181993	0.017677970313922698	0.031981489581196225
64116	SLC39A8	-0.6923762289860687	0.017681440234324414	0.03198400998929179
57545	CC2D2A	0.5696505221909502	0.0176920605877948	0.031999462726086635
2840	GPR17	0.6282615811064725	0.017700628468825044	0.03201119998219522
23542	MAPK8IP2	-0.4611388516004755	0.0177282181194391	0.0320573308979079
4043	LRPAP1	-0.5470562491873441	0.017742063319381517	0.0320773744349292
10576	CCT2	0.33971824358236624	0.01774346813915732	0.0320773744349292
91748	MIDEAS	0.613510687309029	0.01775239268826346	0.03208974175961802
23551	RASD2	0.505136227793801	0.017786533451420457	0.0321476823947103
4254	KITLG	-0.8615874708702513	0.017794980474246307	0.032155529913311026
4282	MIF	0.5195721842722261	0.01779505106494058	0.032155529913311026
254359	ZDHHC24	0.7356668884354578	0.01780358432202194	0.03216717528665649
259287	TAS2R41	-0.4030596524235115	0.017873537240930517	0.03228977677977371
729970	CNN3-DT	0.6283043309858876	0.0178987231569042	0.032331484323185736
3145	HMBS	-0.4784236478504962	0.017950492290291435	0.03242119523428854
439957	NA	-2.111480669263252	0.017953351238667245	0.03242255656973666
140730	RIMS4	0.6115151659394229	0.018009687476554376	0.03252048268570922
84216	TMEM117	0.6030148214843649	0.01802878705530256	0.032551154682147095
694	BTG1	0.40249972481980123	0.018039968389655825	0.032567524694536325
84258	SYT3	0.41371539199159546	0.018048139151004814	0.032576660538178245
127262	TPRG1L	0.2553536225394968	0.01804925942291247	0.032576660538178245
84687	PPP1R9B	0.5062642264936779	0.018071850466986172	0.032609822297032236
5887	RAD23B	-0.39765675737229245	0.018071867625814565	0.032609822297032236
1161	ERCC8	0.7481376917301521	0.018076041719945285	0.03261353309850953
3184	HNRNPD	0.3367306506232204	0.018082491142970687	0.032621347791131725
64063	PRSS22	-0.8605824461904454	0.01811065988295393	0.032666949610580934
22929	SEPHS1	0.31658084917484786	0.018113404688522624	0.032666949610580934
25915	NDUFAF3	0.3471937062952666	0.01811506814130462	0.032666949610580934
100288974	NA	-0.543972924354299	0.018116253270824736	0.032666949610580934
6197	RPS6KA3	0.6926759997335088	0.01813330574503242	0.0326906060261863
728989	NA	0.5008386543901562	0.01813361777038566	0.0326906060261863
284648	LINC01686	0.3797166983728193	0.018147414598817406	0.032711649372236286
8897	MTMR3	-0.4406263302325151	0.018153333863239775	0.03271848973993631
85476	GFM1	0.2994264200350667	0.01816632538576984	0.032738073632838906
57492	ARID1B	-0.5303674005961732	0.018179729652051183	0.032758396673831784
1519	CTSO	-0.4784119341688644	0.018192050188343013	0.03277676239479068
286077	FAM83H	-0.678491746070879	0.018216739644345958	0.03281740639403113
28985	MCTS1	-0.7188230096591344	0.018233537493485143	0.03284382584060405
85441	HELZ2	-1.1069342428017643	0.01826106082304725	0.03288955651219164
79018	GID4	-0.39640574072445744	0.01829666173937853	0.03294982313472506
666	BOK	-0.724532706925304	0.01830243766948238	0.03295637116189619
10882	C1QL1	-0.5839441296975414	0.01830573811797914	0.03295846069148898
147015	DHRS13	0.7127625824063575	0.01833703375064912	0.03301094760885413
958	CD40	-0.8930939402050573	0.01834315059777605	0.03301809985464574
10452	TOMM40	0.3027953870818152	0.018364597697105967	0.03305284201625908
140690	CTCFL	1.751058157876889	0.018369940460959935	0.03305859465286795
136853	SSC4D	0.31941843139513093	0.018394491711643975	0.03309726375028266
8660	IRS2	0.7523586649919629	0.01839572610235826	0.03309726375028266
84909	AOPEP	-0.6142441675254915	0.018435030198847943	0.03316410467147029
400961	PAIP2B	0.32752324816211154	0.018461757720513255	0.033208307714742424
494143	CHAC2	1.0260575562994072	0.018496889799575433	0.03326761646657261
139728	PNCK	1.2322189955577114	0.018504784723521205	0.03327792965050795
273	AMPH	-0.679334948820034	0.01851133957678157	0.033285830802336595
7125	TNNC2	0.5998018078426188	0.018546313516966364	0.03334160590145488
169834	ZNF883	0.595329041843061	0.018546687731820267	0.03334160590145488
23384	SPECC1L	0.6217666453890214	0.01856222409216722	0.03336564113485847
123745	PLA2G4E	-0.42523251653463756	0.018572921028537057	0.033380972897712594
8995	TNFSF18	1.0011902033069848	0.01858891242595198	0.033405815667688035
9753	ZSCAN12	0.469369335400712	0.018600120853402225	0.03342039373125887
80198	MUS81	0.37938887478527406	0.018601364525962668	0.03342039373125887
27324	TOX3	-0.6943803322852524	0.0186145180145741	0.03344012503702971
10856	RUVBL2	-0.33153060108719146	0.018629355911245822	0.03346287734885665
6728	SRP19	-0.27967651313162634	0.0186793970220416	0.03354885055818807
