Entrez_ID	hgnc_symbol	logFC	P.Value	adj.P.Val
7712	ZNF157	-0.3340921100507139	0.007136459849620636	0.012114286802933456
9892	SNAP91	0.39972912904391816	0.007143964964785428	0.0121257529085028
9947	MAGEC1	1.5511564927626222	0.007172278107988066	0.012172531238525545
9495	AKAP5	0.2751643034042548	0.007175255509113275	0.01217630535245701
2395	FXN	-0.1841653754768558	0.007176278442802527	0.012176762318878431
5864	RAB3A	0.20553542794919263	0.007179249356136164	0.012180524188500682
150696	PROM2	-0.3202552597020622	0.00718228485369487	0.012184394832123899
84125	LRRIQ1	-0.22288108892091968	0.007206411592963441	0.012224041166142815
54948	MRPL16	0.32695088062313526	0.007210098477470286	0.012229011242965297
3669	ISG20	-0.3842177697410284	0.007211978645342271	0.012230916235204689
25864	ABHD14A	0.20842641512126484	0.007225283628890977	0.012252194331653182
116228	COX20	0.5013147406158814	0.007226517387169849	0.012253000464319787
4808	NHLH2	0.274940282555622	0.0072329400840547	0.012262603666114565
147138	TMC8	0.42735610362252646	0.00723419866774293	0.012263450621626537
8031	NCOA4	0.36182947733552834	0.007241941955916047	0.012275289150412878
81577	GFOD2	0.21230587736906195	0.0072471834707329465	0.012282885066257444
2631	NIPSNAP2	-0.38641777955242856	0.007263203333574116	0.012307626734958013
84941	HSH2D	-0.26549763904394036	0.007263305125816962	0.012307626734958013
7424	VEGFC	-0.5586420086719867	0.007283174572390672	0.01234000121288969
4975	OMP	0.8524774499829574	0.00730393314806699	0.012373875209533225
991	CDC20	-0.3435744383937636	0.0073061910187229495	0.012376402630478789
85415	RHPN2	0.42392447441963327	0.007314802679751052	0.012389691466268764
53349	ZFYVE1	0.45864372201304165	0.007323688000762119	0.012403440988292826
4889	NPY5R	-0.21132797425672833	0.007334308605626763	0.012420126207013061
8642	DCHS1	-0.21288974992368734	0.007340189173673374	0.012428781856952495
9249	DHRS3	-0.25348577577770504	0.007348973291394793	0.012442351615746167
3188	HNRNPH2	0.8813447673369482	0.007356352942580291	0.012453540915053412
7748	ZNF195	0.26619723989354954	0.007362528150711639	0.012462689086542477
56131	PCDHB4	-0.319414605280574	0.007373535860641378	0.012479562496661128
79736	TEFM	-0.19552132985509071	0.007374041168262907	0.012479562496661128
4690	NCK1	0.23486240741316883	0.0073757535508478895	0.012481153133750455
710	SERPING1	-0.2679163368802543	0.007376799195274144	0.012481615310298915
6262	RYR2	-0.22752328945223765	0.007392032187390806	0.01250608000541081
11321	GPN1	-0.186541635642892	0.007399732494119901	0.012517796870222515
1305	COL13A1	-0.19376808779064306	0.0074036674015797105	0.01252314219088394
51126	NAA20	-0.2056343113265226	0.00741100024101506	0.012534233318756445
114792	KLHL32	0.5733583937600474	0.007413815779835842	0.012537682808751067
54829	ASPN	-0.4351962969067062	0.007422579583431399	0.012551189778074422
51317	PHF21A	0.28724854486166324	0.007424261538865229	0.01255272014267952
832	CAPZB	-0.41344044140677216	0.007441632259907883	0.012580773508771754
54438	GFOD1	-0.19282095346149997	0.0074602680378116955	0.012610959477602383
78995	HROB	0.22865674747028186	0.00746170247831158	0.012612064749668398
84433	CARD11	-0.20721144078552245	0.007464755885573067	0.012615905945941846
92359	CRB3	0.3684336363208022	0.007469533145586647	0.012622659453325327
133957	CCDC127	0.33681498215927436	0.007489864419765811	0.012655693309993329
3451	IFNA17	-0.21791692424845646	0.007498786017123263	0.012669443237337714
55076	TMEM45A	-0.21009395710381856	0.007501288864333455	0.012672346735783734
25853	DCAF12	0.19719702626143293	0.007506692889463494	0.012680150236807283
6535	SLC6A8	0.19581653353483341	0.0075149481205597736	0.01269276780094964
5316	PKNOX1	0.38033204710974616	0.007526334069385179	0.012710669965407791
149473	CCDC24	-0.20594136569085827	0.007537212229993528	0.012727710911371806
26061	HACL1	0.9841325534579725	0.007540473242084231	0.0127318869445454
9403	SELENOF	0.2184624576368369	0.007541797132150387	0.012732791668145643
84324	SARNP	0.2721768839204203	0.00754426200216299	0.012734541404043311
10953	TOMM34	0.3411701631412758	0.0075444098730892235	0.012734541404043311
6529	SLC6A1	-0.2615622760849725	0.007551398490108916	0.012745006309901783
162989	DEDD2	-0.24247339119774702	0.007562572070401644	0.012762531537651908
1901	S1PR1	0.2536908528750792	0.007565692340058381	0.012766463826456737
219844	HYLS1	-0.2232420044879334	0.007587805463884281	0.012802440776940094
266743	NPAS4	0.2357930113883667	0.007600247179621259	0.012821772294941552
401137	PRR27	-0.6135978139521434	0.007600850098468168	0.012821772294941552
7163	TPD52	0.3265405615850223	0.007606397644949366	0.012829790870596816
1121	CHM	0.2230617001651553	0.007610571987448805	0.012835491816410267
1346	COX7A1	0.2545242573301508	0.007612533447173656	0.012837459858677043
4591	TRIM37	-0.2860526593150727	0.007628766291402791	0.012863491647901784
4583	MUC2	-0.221171494334241	0.007647170137991271	0.012893178328240109
51095	TRNT1	-0.2030267447397922	0.0076549236915676765	0.012904904224192295
83933	HDAC10	-0.3733398313482779	0.007657224991953705	0.012907437057380908
125144	SNHG29	-0.20871485270257026	0.007658654912270148	0.012908500669470977
594855	CPLX3	-0.25385565608120886	0.007661064788899924	0.012911215583003658
56063	TMEM234	0.21512109530838588	0.0076680135764255674	0.012920507642791105
5683	PSMA2	0.7667213104142234	0.007668177742571263	0.012920507642791105
29761	USP25	0.3569113952912331	0.007700921162270038	0.012974325674535662
58517	RBM25	0.3376209296888946	0.007703284581000112	0.012976954329602629
55705	IPO9	-0.49967597162542793	0.007715793131319787	0.012996671144988928
9379	NRXN2	-0.38455210293586745	0.007716950191646585	0.012997265114816416
57113	TRPC7	-0.4321286045307393	0.007726361228620264	0.013011759263166313
129807	NEU4	-0.36307225075923016	0.0077283428105551135	0.013012418920900843
6538	SLC6A11	0.41483941684547065	0.007728363679208052	0.013012418920900843
253260	RICTOR	-0.2253400558764297	0.00773037190796196	0.013014443984259808
54899	PXK	-0.2983457859836783	0.007732483818792746	0.013016643161099645
80831	APOL5	-0.1944861116477564	0.007736181000178551	0.013021510201050615
7770	ZNF227	-0.20117508395426212	0.007741719505481926	0.01302887835549837
2492	FSHR	0.27999238253240866	0.0077421712626811814	0.01302887835549837
390142	OR5D13	-0.2582321059373955	0.007742988341212258	0.013028896337113774
27231	NMRK2	0.20896932929023904	0.007755973966553641	0.013049387834802372
7016	TESK1	1.8941934273848602	0.007761225484287548	0.013056863822327562
10166	SLC25A15	-0.2889072695530992	0.007763345904776032	0.013059071294478539
9194	SLC16A7	-0.258560512331472	0.007771785718211494	0.01307190733386874
125997	MBD3L2	-0.27524237464662227	0.007777507231650497	0.013080169078981688
3344	FOXN2	0.838107613263424	0.007787029998657453	0.01309482136639347
54537	SHLD2	0.29000065347209386	0.007794692237998866	0.013106342230132966
11152	WDR45	-0.21854297276194617	0.007801372264244527	0.013116209331258984
57646	USP28	-0.2231291293568302	0.007810770212007159	0.01313064346222034
84798		-0.2616143172121307	0.007836548563950208	0.013172608733639566
3850	KRT3	0.22904307547682803	0.007843239554548541	0.01318248429031944
8624	PSMG1	0.3469309426924334	0.007845758692162563	0.013185346701609167
9537	TP53I11	0.21096736431753943	0.00787127520783206	0.013226362074355732
10417	SPON2	-0.1897129149265459	0.007871801553939762	0.013226362074355732
6650	CAPN15	0.2978335459283162	0.007873129507687539	0.013227217786805405
115948	ODAD3	0.3510274366394318	0.007877516565761742	0.013233212222188862
567	B2M	-0.30061853538473726	0.007881961108269503	0.01323930196759646
55739	NAXD	-0.24752687323099246	0.00788998081790081	0.013251395018172907
7417	VDAC2	0.32399221261938654	0.007897476055887266	0.01326260478484259
6996	TDG	0.1954003902667014	0.007908874055097269	0.013280365631698874
27181	SIGLEC8	0.24134827887883256	0.007912916245993377	0.013285772398058298
51149	MRNIP	-0.27809545368839195	0.00792122398584749	0.01329833914581649
54187	NANS	0.2197466653163739	0.00793173681652961	0.013314604856588978
151126	ZNF385B	-0.27520773681801575	0.00793923738945338	0.01332581118859321
9632	SEC24C	0.45018805845529963	0.007947474102628202	0.013338250657127232
6698	SPRR1A	-0.2228861183626507	0.00796546433846466	0.013367055184521552
128178	EDARADD	0.35978812509116154	0.007972062990605775	0.013376739198174005
837	CASP4	0.5213684918842193	0.007978856585609491	0.013386748271411479
28959	TMEM176B	0.25554976074998814	0.007983308405371696	0.013392826695627712
84792	FAM220A	0.2752517792257671	0.007988923479558395	0.013400855134886315
5033	P4HA1	0.36807901718545244	0.007990760753215326	0.013402545571441922
63934	ZNF667	-0.23131171951054474	0.007997376537717054	0.013412249607628652
2582	GALE	-0.18917265387834298	0.007999840103013238	0.013414988743579126
6640	SNTA1	-0.3012011333117924	0.008000879765536848	0.013415339806120679
84844	PHF5A	0.22386904440074673	0.008025063497460735	0.013454493195856915
5959	RDH5	-0.2634998315464838	0.008027536228560235	0.013457242461594493
124045	SPATA33	0.496301305360371	0.008037589543308958	0.01347269781629244
338707	B4GALNT4	-0.499575155842392	0.008039056386761518	0.013473758717936291
64083	GOLPH3	0.31966774042204954	0.008040122943205536	0.013474148573111902
51602	NOP58	0.25656329504803255	0.008041267034790446	0.013474668272257751
65244	SPATS2	-0.176510677108942	0.008052381555080122	0.013491050090041663
55103	RALGPS2	0.3276590410062061	0.008052713193560797	0.013491050090041663
51167	CYB5R4	2.3147783114636793	0.008066194242883249	0.01351223435793309
6821	SUOX	-0.20608703419070878	0.008072946066859312	0.013522142815907726
5426	POLE	0.1906368776392748	0.008075241141660068	0.013524584961729213
123803	NTAN1	0.3147477536656732	0.008079315513114646	0.013530006296164318
1036	CDO1	-0.20080590817595456	0.008081009312669073	0.01353144030104614
55277	FGGY	0.18367542187137093	0.00809601591515836	0.013555163641576542
54768	HYDIN	-0.2089886332652943	0.008102629486795255	0.013564020545215561
55216	NKAPD1	0.2534657751781868	0.008102984855011488	0.013564020545215561
203100	HTRA4	0.3894580299698046	0.008107160841009627	0.013569605066631362
84064	HDHD2	-0.2323796522621893	0.00811361277513319	0.013578551236246825
51564	HDAC7	0.4915368893813813	0.008114706098800297	0.013578551236246825
29935	RPA4	0.35150498343372155	0.008115026968942214	0.013578551236246825
29914	UBIAD1	0.20801069317282161	0.008116835037448599	0.013580170208145078
4991	OR1D2	-0.20440091002509028	0.00813062283285202	0.013601829893393053
51501	HIKESHI	-0.19677840464098	0.008134159736490593	0.013606338012473186
23683	PRKD3	0.2350211637053285	0.008135395338250131	0.013606996115953144
123283	TARS3	-0.1954025597189076	0.008139191644116247	0.013611936589792588
7531	YWHAE	-0.2978499705126693	0.008140259005509569	0.013612312642518951
8859	WHR1	0.1862414733484831	0.008146094038475087	0.013620660393215564
128853	DUSP15	0.26835365663348454	0.008151390159115174	0.013628105422270682
79622	SNRNP25	0.20160529703267804	0.008153063128976129	0.013629492082241831
84465	MEGF11	0.4167599018894121	0.00816396843238716	0.013646310569219878
6746	SSR2	-0.20684728617855916	0.008184042249223976	0.013678449428024389
7365	UGT2B10	-0.3396726020570948	0.008193084056610837	0.01369214512853344
55664	CDC37L1	0.3292429049260507	0.00819892174013322	0.013698456429467766
338442	HCAR2	-0.24056963227796463	0.008199170857601587	0.013698456429467766
6450	SH3BGR	-0.370774208730894	0.008199404105303136	0.013698456429467766
6239	RREB1	0.27227614883302065	0.008201260296280724	0.013700140881617832
5948	RBP2	-0.24737675163415213	0.00820374219996197	0.01370287012558519
30968	STOML2	-0.37774310012561185	0.008205498295363704	0.013704386598944737
55203	LGI2	-0.19232844544145405	0.008231724222030048	0.013746766744737932
10556	RPP30	-0.3760062152046601	0.008237432323346063	0.013754877433681515
11179	ZNF277	0.3956223647411536	0.008270876460551161	0.013809295336687517
2537	IFI6	0.7028143358006075	0.008275170896073047	0.013815025885252154
9823	ARMCX2	0.35023240688723284	0.008276018787111197	0.013815025885252154
7039	TGFA	0.3120803781668152	0.00828409386564185	0.013827076920162742
131540	ZDHHC19	-0.23305479738843193	0.008300321965276847	0.013852732361633925
114885	OSBPL11	-0.23135899515774178	0.008311780868293197	0.013870423826586778
57337	SENP7	0.4016519215284856	0.008317157160424759	0.01387796222668417
8309	ACOX2	0.2286513926826502	0.00831907126890544	0.01387972268604969
256691	MAMDC2	-0.22391413576669045	0.008321390593529963	0.013881349084196831
27339	PRPF19	0.3278722823283239	0.008321764388780746	0.013881349084196831
3059	HCLS1	0.34096069469012824	0.008325488049579412	0.013886126810886195
163882	CNST	0.257077069437692	0.008341294544294811	0.013910647055212921
3481	IGF2	-0.4002650706466317	0.008341911203686204	0.013910647055212921
1051	CEBPB	0.20342813883867372	0.008349299956285947	0.013921531413179778
9498	SLC4A8	0.21554767024572635	0.00835893484396256	0.013936158319461673
91445	RNF185	0.48002923578585127	0.008360105132366928	0.013936671339625718
6787	NEK4	-0.6021770795340884	0.008366447413119007	0.013945805308342494
6117	RPA1	0.22261242624746408	0.0083701108264893	0.013950472521517189
80736	SLC44A4	-0.28440697032308265	0.008371022158349724	0.013950552347855234
100874234	CACNA1C-AS4	-0.1937360851351334	0.008377669237090726	0.01396018996118759
51058	ZNF691	-0.19475861438193934	0.008380429427059901	0.013963349309374738
2353	FOS	-0.3724573023248072	0.008389356501206294	0.013976782118992585
4330	MN1	0.2623706260783266	0.008391613723676576	0.013977816174194132
29947	DNMT3L	0.30224661473283776	0.00839170742648283	0.013977816174194132
284323	ZNF780A	0.2243600880208747	0.008400312149271415	0.013990706462816024
147463	ANKRD29	0.7678439859990794	0.00840222292000657	0.013991824010890833
55806	HR	-0.33095202583243966	0.008402715131377964	0.013991824010890833
221443	OARD1	0.23888911323955891	0.008404850046193757	0.013993936747357022
89790	SIGLEC10	0.2116380810361427	0.008407116496985674	0.013996268031097119
5365	PLXNB3	1.1404996964758762	0.008410861903861153	0.01400106076454612
223082	ZNRF2	0.3253263656527622	0.008412952188302849	0.014003097610632443
51	ACOX1	-0.7321424629870477	0.00843211028713123	0.01403353995768225
26984	SEC22A	-0.2324506963634282	0.008434222141829689	0.014035608934549621
5329	PLAUR	-1.0917071177170155	0.008435770427857937	0.014036739732533542
157739	TDH	0.34957387084411606	0.008440855899140436	0.014043755407518487
8857	FCGBP	0.521699008902394	0.008442224759230071	0.01404458663868207
2736	GLI2	-0.3913179454656388	0.008445972426107173	0.014049374702832657
1278	COL1A2	-0.23554179052018445	0.00844767319969145	0.014050757245976401
338674	OR5F1	0.2343134800413144	0.008458212612522211	0.014066839030419082
26173	INTS1	-0.21440491656952299	0.008465695484514861	0.014077834699805128
1059	CENPB	-0.20974996180022273	0.008471293106144447	0.01408569339466665
1152	CKB	-0.18982901765402108	0.008472881748997303	0.01408688520462538
696	BTN1A1	-0.2664801531639853	0.00848507334302812	0.014105703261992524
2559	GABRA6	0.237504531944945	0.008498967501484477	0.014126414219700102
115827	RAB3C	0.3516552236251138	0.008499280350913208	0.014126414219700102
23538	OR52A1	1.6555598247969114	0.008507429796866134	0.0141385047549852
375449	MAST4	-0.20410411649759938	0.008529491893032303	0.01417371187038187
220965	FAM13C	-0.19787001744428379	0.00854123242202544	0.014191761851364153
8263	F8A1	0.37073790598153755	0.008544889773530845	0.014196378824775101
57542	KLHL42	-0.35737812270042724	0.008548160585659772	0.014200352722856769
10924	SMPDL3A	0.45226542377902196	0.008559552650973376	0.014217815583610243
1807	DPYS	0.22249234132477433	0.008562094786278323	0.014220576219356379
146705	TEPSIN	-0.22664193109464753	0.00857560925026835	0.01424155808989472
165055	CCDC138	0.31397181550829634	0.00857892645113838	0.014245602741114369
23276	KLHL18	0.2591755533192291	0.008582688163832985	0.01425038461237792
79607	FAM118B	-0.23824150160769925	0.008586010764395467	0.014253110699437141
1339	COX6A2	-0.2106029491451892	0.008586094351526997	0.014253110699437141
1943	EFNA2	0.40408487421613726	0.00858709192525547	0.014253302263853773
79363	CPLANE2	0.20241792387085855	0.00861738218991859	0.014300339644342666
306	ANXA3	-0.19691041804386966	0.008617826439476636	0.014300339644342666
55607	PPP1R9A	0.31986804612883274	0.0086180854810277	0.014300339644342666
23380	SRGAP2	-0.19931890164248328	0.008623803405927336	0.014307933327361256
5644	PRSS1	0.8212402958567178	0.008624432919178762	0.014307933327361256
286075	ZNF707	-0.1843481036060341	0.008627919377259822	0.014312247780121863
1473	CST5	-0.23619429750527227	0.008671791426470907	0.014383547282362226
476	ATP1A1	-0.33325448756170317	0.00868118607810683	0.014397651761853014
10368	CACNG3	-0.18462503338619946	0.008692078325217328	0.014414236836758324
55798	METTL2B	0.20171744262749483	0.00869655824696723	0.014420185919155329
57617	VPS18	0.23536068520625864	0.008699693780349262	0.014423904813658598
135656	MUCL3	-0.24687645804060887	0.00870330876086858	0.014428417776457382
9851	KIAA0753	0.309569173940308	0.008708042795032544	0.014434784799357836
10568	SLC34A2	-0.19005142436397893	0.008715022027977795	0.014443603947559383
5520	PPP2R2A	0.22724895537364512	0.00871515101100182	0.014443603947559383
79612	NAA16	-0.23001114175629292	0.008749787284497882	0.014499519298013566
29018	FOXN3-AS2	0.3627663004798765	0.00875221667164981	0.014502057713449491
2068	ERCC2	0.2840548054629891	0.008761065916766363	0.014515231954183153
133396	IL31RA	-0.25955235752174566	0.008764881086002093	0.014520063950224118
6009	RHEB	-0.3624173471924639	0.008786621277094064	0.014554299440407288
151651	EFHB	0.2984148190413753	0.00878734858211135	0.014554299440407288
23742	NPAP1	-0.3384499332083607	0.008802864526157519	0.014578503705322574
1645	AKR1C1	-0.23140224727620803	0.008814411525954278	0.014596130677958724
343172	OR2T8	-0.26390336079796944	0.008818110946943326	0.014600760255150986
81567	TXNDC5	-0.31777160060886406	0.008819191616733005	0.014601053279183849
201516	ZSCAN4	-0.2277851836331815	0.008838997806712089	0.014632345037197462
8928	FOXH1	0.27916837720767634	0.008844872176150516	0.014640569588163498
1652	DDT	0.3643419868613002	0.00884955971534821	0.014646828141864477
23148	NACAD	-0.678594495114006	0.008862504545510403	0.014666750582998215
56659	KCNK13	0.23065751141992763	0.008867285270329945	0.0146731593724622
170463	SSBP4	0.25664183213379327	0.00887272070008251	0.014680650112773487
57628	DPP10	0.2213558673609776	0.008875378133159226	0.014682910265424905
790	CAD	-0.29433613068913395	0.008875904224943061	0.014682910265424905
6432	SRSF7	0.2776302902909193	0.00888081553968679	0.014689530781605188
26121	PRPF31	0.22441877412407993	0.008900561146232687	0.014720684454875782
1528	CYB5A	-0.20551647664606443	0.008905405975583524	0.014727020685633899
27238	GPKOW	0.24984292668652738	0.008906215208227321	0.014727020685633899
10006	ABI1	-0.23235817092284622	0.008908027924694634	0.014728510763333116
5509	PPP1R3D	-0.20992634636385338	0.008913512806315478	0.014736071463382705
219333	USP12	-0.20780340206709078	0.008915068957647904	0.014737136192829669
2035	EPB41	-0.22145033703566624	0.008921400388775265	0.014746093716771555
1022	CDK7	-0.32373129283959795	0.008923584595488204	0.014748195203488431
1033	CDKN3	0.17801008551247247	0.008925246305663267	0.01474943280767121
57030	SLC17A7	0.22422758576546464	0.008937856512980081	0.01476876126817541
3670	ISL1	-0.24525545938780022	0.008939512939921197	0.014769987787126165
51503	CWC15	0.2754095743768723	0.008945563689193308	0.014778473673445428
2560	GABRB1	0.19946609637482435	0.008951684451006161	0.014787073476628826
6207	RPS13	0.3007160989679379	0.008954829474352194	0.014790756472818278
9117	SEC22C	0.22113887248407177	0.008957077803238947	0.014792957790752495
63035	BCORL1	-0.3332426609221637	0.008958936197062986	0.014794514731801583
1029	CDKN2A	-0.3251532650431107	0.008961634352376643	0.014797457969478735
8193	DPF1	0.266448914612514	0.00896335378837496	0.014798784708642368
55929	DMAP1	0.6215273608470845	0.008976164273421176	0.014817914060752802
4640	MYO1A	-0.22481859418629188	0.008976774328566469	0.014817914060752802
22837	COBLL1	0.3266122195616903	0.00897937973730742	0.01482070062474982
65084	TMEM135	0.4006283234363226	0.009000911591911338	0.014854722021502707
4162	MCAM	-0.26163072803498366	0.009035549520480605	0.014910363967154032
57020	VPS35L	0.21044712756525688	0.009060241499368741	0.014949583527910615
154	ADRB2	0.25374367070565346	0.009079587284708411	0.014979974651182865
1996	ELAVL4	-0.2129071184878896	0.009098134055211897	0.01500904144681015
10548	TM9SF1	-0.26790961023795956	0.00909992052535667	0.015010455939580166
10726	NUDC	-0.2176082232728497	0.00910854721218275	0.015023152032180144
1288	COL4A6	-0.2708408790296402	0.009119188774723164	0.015038023853593669
29915	HCFC2	-0.4604781016538981	0.009119425494677896	0.015038023853593669
51719	CAB39	0.47940154501922094	0.009121358021101382	0.015038993098862455
23213	SULF1	0.432297938333092	0.009121874875834131	0.015038993098862455
57129	MRPL47	0.20777269962795533	0.00913702862005993	0.015062439691287451
25928	SOSTDC1	0.38860318934071175	0.009145607651340813	0.015075044156571467
5436	POLR2G	0.3110272861511478	0.009146961796531794	0.015075738217541997
6875	TAF4B	-0.34203861922525225	0.009154038326004747	0.01508586263089134
91947	ARRDC4	-0.2325708247173283	0.009178836697921426	0.015125187611251043
6612	SUMO3	-0.2490999778256899	0.009186946453754303	0.015137007327484017
9519	TBPL1	0.31481239943813627	0.00919986188319261	0.015156741964590903
8214	DGCR6	-0.25639801772289206	0.00921214118719116	0.015175424669805013
57822	GRHL3	-0.19381354398002984	0.009221337263265903	0.01518902499363719
221395	ADGRF5	0.28371822751638875	0.00922775468640537	0.015198046123165295
9338	TCEAL1	-0.24184624548864242	0.009233241881505542	0.015205533490927025
923	CD6	0.2085701278998499	0.0092499463278462	0.015231490299532314
8995	TNFSF18	0.24589661312539268	0.0092638040022890809	0.015252754638233433
138151	NACC2	0.18432172844971406	0.009265187496602108	0.015253478131506038
57590	WDFY1	0.2935632048142246	0.009266998291849234	0.015254904880428738
5308	PITX2	-0.2685317754598338	0.009269685508917169	0.015257773916827089
84947	SERAC1	0.9671755459064901	0.009279047094043171	0.015271627167001683
23365	ARHGEF12	0.24156446538453466	0.009325513938097671	0.015346539895889598
430	ASCL2	0.432842741021043	0.009327580024595307	0.015348376663345185
9802	DAZAP2	-0.23792148039246533	0.009330173076868668	0.015351080081768541
350	APOH	0.429002146085871	0.009332547717722572	0.015351709300276276
55093	NTAQ1	0.25719925734956484	0.009332571408235015	0.015351709300276276
115286	SLC25A26	-0.24748914173153497	0.009333405982336687	0.015351709300276276
51110	LACTB2	-0.215674017787901	0.009352784285070213	0.015382017069816718
9980	DOP1B	0.18048223236153715	0.009392915231208849	0.015446445943067825
1786	DNMT1	0.3001023172696312	0.009396975407782875	0.01545155013876938
91010	FMNL3	-0.3459971941318963	0.009404783794402885	0.01546281589154039
11080	DNAJB4	-0.2885929855168032	0.009426939358013975	0.015497665772021958
161753	CIMAP1C	-0.2908715675225653	0.009431478778533562	0.01550355098430835
441669	OR4Q3	-0.29048617292495255	0.009450627706963264	0.015533447798718764
123879	DCUN1D3	-0.237699988320826	0.009475137679080193	0.01557076809281159
259307	IL4I1	-0.24767398827893491	0.009475260994523955	0.01557076809281159
115350	FCRL1	-0.2318148569446879	0.009478912921431434	0.015574401264029071
3223	HOXC6	0.32061429751465237	0.009479399766693191	0.015574401264029071
286365	OR13D1	0.21923389801833393	0.009483119178458963	0.01557892796810996
255104	TMCO4	-0.687274255135655	0.009487189137597576	0.015583984973692502
51367	POP5	-0.18190808861580612	0.009488126520159259	0.015583984973692502
7001	PRDX2	0.6575888302835284	0.009491592477689737	0.015588093074002142
92675	DTD1	0.31205218924976086	0.009507038024709431	0.015611872483507499
8625	RFXANK	-0.46816755908149144	0.009509091525648434	0.015613657701209527
3036	HAS1	-0.21059340442007315	0.009516222170242034	0.015623778234386805
63928	CHP2	0.18340067307610455	0.009537654507001966	0.015657374910549762
153129	SLC38A9	-0.19995979004532358	0.009548932707628226	0.01567429703923085
375519	GJB7	0.29791752252060255	0.00955700235119714	0.015685949511204
1829	DSG2	-0.1845940484120606	0.009576530759078997	0.015715224077058394
9754	STARD8	-0.19731369212156716	0.009576783825135665	0.015715224077058394
9555	MACROH2A1	-0.39412658907625836	0.00958119615728905	0.015720867910360432
8792	TNFRSF11A	0.28840903490833403	0.0095858281123545	0.01572613154183578
11202	KLK8	-0.24209812995469807	0.009586350780190666	0.01572613154183578
284114	TMEM102	0.19839593033181968	0.009590268268851291	0.015730960854805107
116285	ACSM1	0.2717270496547514	0.009596465176059728	0.015739527748411027
257415	FAM133B	0.44306700354468426	0.009603722317387754	0.015749831656722894
4285	MIPEP	-0.21724201876794383	0.009604933211981408	0.015750218807062174
2619	GAS1	-0.28561931251628847	0.009607332596567299	0.015752554573040173
138050	HGSNAT	-0.21442986043078965	0.00961592424465258	0.01576504190977694
125972	CALR3	-0.3016351245471133	0.009624674397871227	0.015777786550974577
6836	SURF4	-0.18459040633961826	0.009640474073286085	0.01580208375794697
140628	GATA5	0.21794849823696683	0.009653416985702936	0.015821307549732058
4946	OAZ1	-0.22577506073414277	0.009654160495934169	0.015821307549732058
8148	TAF15	0.2091679894301923	0.009660880475961127	0.015830714589260032
55801	IL26	0.20084928701989185	0.009666850359153042	0.015838890706098337
7292	TNFSF4	0.3631774369438551	0.009669556924286392	0.015841718842597365
6272	SORT1	-0.3560831426442807	0.009714976922046856	0.015914517097182505
9	NAT1	-0.34075321971022376	0.009728792634893117	0.015935533516014608
27068	PPA2	-0.5538188279669929	0.009740499734233903	0.01595309216482688
5551	PRF1	0.5929940317508872	0.009745353237962263	0.015959423501495672
3459	IFNGR1	-0.32926046482298854	0.00974660460989266	0.01595985514158667
7379	UPK2	0.25856305194580315	0.009748620189141459	0.01596153794040926
728661	SLC35E2B	0.23964335759550115	0.009769741970591155	0.015994500052572833
29765	TMOD4	0.2337995402244285	0.009786490017533908	0.016020295766291322
341880	SLC35F4	-0.40201730093578186	0.009792893323074123	0.016029153826452095
2071	ERCC3	-0.20913913001246848	0.00979531056198343	0.016031486299631914
112812	FDX2	-0.2124940226063808	0.00984153211384371	0.01610550332861064
53637	S1PR5	-0.21599975406117516	0.009844141319682038	0.016108141715829725
81610	FAM83D	-0.24448913510107947	0.009847304639915958	0.016111686184012368
146325	PRR35	0.21667722797004654	0.009851712170000988	0.01611726544458343
195827	PRXL2C	-0.21131615985010102	0.009866549297004243	0.016139904524825104
11337	GABARAP	0.31419558747393966	0.009875530275308294	0.016152960382481887
27090	ST6GALNAC4	-0.19699054330190066	0.009888298266702148	0.016172207216834357
57698	SHTN1	-0.3965464376537296	0.009917378669454566	0.01621812623100986
7862	BRPF1	0.28394260183096826	0.009935871490474155	0.01624536127626777
1511	CTSG	0.2056362605965707	0.00993604382819076	0.01624536127626777
3238	HOXD12	-0.26233543208981047	0.009937828525244165	0.016246635179841137
4241	MELTF	0.31192335955459505	0.009941586537896313	0.016251134529825042
10471	PFDN6	-0.21905978737475382	0.009947281738575856	0.01625868686432445
51427	ZNF107	0.3079418446893795	0.009948219244953364	0.01625868686432445
172	AFG3L1P	0.2969970947174516	0.009955600225811769	0.016269104161873243
4637	MYL6	0.2561154439905074	0.00995708959968014	0.01626989246177508
140691	TRIM69	0.260233353322118	0.00998752442790624	0.016317972715308028
51329	ARL6IP4	-0.33679010222506406	0.00999120675457379	0.016322338476607558
152330	CNTN4	-0.1732041410072936	0.009993329552542785	0.016324155856883408
1447	CSN2	0.23564305279005285	0.009995119980928361	0.01632542999715523
57333	RCN3	0.2989928854224438	0.01001776920970622	0.01636076995059369
8884	SLC5A6	0.244694173732817	0.010025540908472063	0.016371172463725946
1267	CNP	0.2753519410754182	0.010026165224272342	0.016371172463725946
2784	GNB3	0.2995959216565707	0.010029341266004348	0.016374703600932926
10149	ADGRG2	-0.2455743970218026	0.010034327543533476	0.016381189261480286
2047	EPHB1	0.23231553155927073	0.010045740180585957	0.016398163679301605
54360	CYTL1	-0.25581961516259416	0.01004695687051065	0.01639849299493288
84448	ABLIM2	0.27166658710640323	0.010083305451201403	0.01645615819950112
9262	STK17B	0.2356088828732212	0.010092730521640978	0.016469876480977003
